MDEwOlJlcG9zaXRvcnk2NzgwNzY3,aws/aws-cli,https://github.com/aws/aws-cli,{'totalCount': 9531},{'totalCount': 2981}
MDEwOlJlcG9zaXRvcnk3Mjk0NTE0MQ==,chiphuyen/stanford-tensorflow-tutorials,https://github.com/chiphuyen/stanford-tensorflow-tutorials,{'totalCount': 9522},{'totalCount': 106}
MDEwOlJlcG9zaXRvcnkxNDY4MTg3Ng==,codelucas/newspaper,https://github.com/codelucas/newspaper,{'totalCount': 9501},{'totalCount': 544}
MDEwOlJlcG9zaXRvcnk1NTE0NzM4Ng==,tflearn/tflearn,https://github.com/tflearn/tflearn,{'totalCount': 9403},{'totalCount': 899}
MDEwOlJlcG9zaXRvcnkxNjkxMDA2OTI=,NVlabs/stylegan,https://github.com/NVlabs/stylegan,{'totalCount': 9385},{'totalCount': 0}
MDEwOlJlcG9zaXRvcnk1MzIyODUxMw==,alexjc/neural-doodle,https://github.com/alexjc/neural-doodle,{'totalCount': 9354},{'totalCount': 102}
MDEwOlJlcG9zaXRvcnk4Mjc1OTA=,beetbox/beets,https://github.com/beetbox/beets,{'totalCount': 9333},{'totalCount': 2187}
MDEwOlJlcG9zaXRvcnkxNDU2NzAyMzQ=,open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,{'totalCount': 9302},{'totalCount': 1934}
MDEwOlJlcG9zaXRvcnkyODkwNDMyMg==,waditu/tushare,https://github.com/waditu/tushare,{'totalCount': 9284},{'totalCount': 1228}
MDEwOlJlcG9zaXRvcnkxMjA5MzY5NDY=,deeppomf/DeepCreamPy,https://github.com/deeppomf/DeepCreamPy,{'totalCount': 9270},{'totalCount': 161}
MDEwOlJlcG9zaXRvcnkxOTEwMzY5Mg==,pallets/click,https://github.com/pallets/click,{'totalCount': 9187},{'totalCount': 961}
MDEwOlJlcG9zaXRvcnkyMTgzMTkz,Theano/Theano,https://github.com/Theano/Theano,{'totalCount': 9138},{'totalCount': 2642}
